═══════════════════════════════════════════════════
📊 로그 디지스트 — 최근 20분 (2026-04-14 09:30:01 KST)
═══════════════════════════════════════════════════

═══ 봇 헬스체크 (09:30:04) ═══
상태       : ✅ OK
bot-1  | 2026-04-14 00:25:38 [ERROR] src.trading.executor: 시장가 주문 실패 (1/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDEde53698570d6286d","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126338356"}],"inTime":"1776126338356238","msg":"All operations failed","outTime":"1776126338356657"}
bot-1  | 2026-04-14 00:25:40 [ERROR] src.trading.executor: 시장가 주문 실패 (2/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE6b9b60ca4b970087","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126340627"}],"inTime":"1776126340626790","msg":"All operations failed","outTime":"1776126340628098"}
bot-1  | 2026-04-14 00:25:42 [ERROR] src.trading.executor: 시장가 주문 실패 (3/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE3fd864730e37aabb","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126342693"}],"inTime":"1776126342693332","msg":"All operations failed","outTime":"1776126342694448"}
bot-1  | 2026-04-14 00:25:53 [ERROR] src.trading.executor: 시장가 주문 실패 (1/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDEc0d62c127ca24afb","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126352978"}],"inTime":"1776126352978152","msg":"All operations failed","outTime":"1776126352979008"}
bot-1  | 2026-04-14 00:25:55 [ERROR] src.trading.executor: 시장가 주문 실패 (2/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDEa02e2c1b337d763f","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126355034"}],"inTime":"1776126355034521","msg":"All operations failed","outTime":"1776126355035358"}
bot-1  | 2026-04-14 00:25:57 [ERROR] src.trading.executor: 시장가 주문 실패 (3/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDEc1dcf5b226b1ab0d","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126357099"}],"inTime":"1776126357099345","msg":"All operations failed","outTime":"1776126357100234"}
bot-1  | 2026-04-14 00:25:59 [ERROR] src.trading.executor: 지정가 주문 실패 (1/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDEda4b5ee19f985a51","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126359284"}],"inTime":"1776126359283991","msg":"All operations failed","outTime":"1776126359284424"}
bot-1  | 2026-04-14 00:26:01 [ERROR] src.trading.executor: 지정가 주문 실패 (2/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDEb9c40b75ff7fb9ae","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126361345"}],"inTime":"1776126361344934","msg":"All operations failed","outTime":"1776126361345828"}
bot-1  | 2026-04-14 00:26:03 [ERROR] src.trading.executor: 지정가 주문 실패 (3/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE80e3d695328f1dd9","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126363406"}],"inTime":"1776126363406241","msg":"All operations failed","outTime":"1776126363407412"}
bot-1  | 2026-04-14 00:27:04 [ERROR] src.trading.executor: 지정가 주문 실패 (1/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDEf33dcbfcc7bd964d","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126424231"}],"inTime":"1776126424231601","msg":"All operations failed","outTime":"1776126424232052"}
bot-1  | 2026-04-14 00:27:06 [ERROR] src.trading.executor: 지정가 주문 실패 (2/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE7f146ec84493c995","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126426290"}],"inTime":"1776126426290327","msg":"All operations failed","outTime":"1776126426291474"}
bot-1  | 2026-04-14 00:27:08 [ERROR] src.trading.executor: 지정가 주문 실패 (3/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE55d30b9e02ec1c6b","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126428346"}],"inTime":"1776126428346318","msg":"All operations failed","outTime":"1776126428346753"}
bot-1  | 2026-04-14 00:28:09 [ERROR] src.trading.executor: 지정가 주문 실패 (1/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE2d335f49cd1466f7","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126489154"}],"inTime":"1776126489153917","msg":"All operations failed","outTime":"1776126489154408"}
bot-1  | 2026-04-14 00:28:11 [ERROR] src.trading.executor: 지정가 주문 실패 (2/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDEaea1efd3d4115d26","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126491214"}],"inTime":"1776126491214568","msg":"All operations failed","outTime":"1776126491214989"}
bot-1  | 2026-04-14 00:28:13 [ERROR] src.trading.executor: 지정가 주문 실패 (3/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE53f246d3967da946","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126493274"}],"inTime":"1776126493273979","msg":"All operations failed","outTime":"1776126493274865"}
bot-1  | 2026-04-14 00:29:14 [ERROR] src.trading.executor: 지정가 주문 실패 (1/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE8bd1f4be68e5bde9","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126554074"}],"inTime":"1776126554073565","msg":"All operations failed","outTime":"1776126554074989"}
bot-1  | 2026-04-14 00:29:16 [ERROR] src.trading.executor: 지정가 주문 실패 (2/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDEf42a3cf2c456b749","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126556129"}],"inTime":"1776126556129027","msg":"All operations failed","outTime":"1776126556130324"}
bot-1  | 2026-04-14 00:29:18 [ERROR] src.trading.executor: 지정가 주문 실패 (3/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDEe0f02d88702e6565","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126558189"}],"inTime":"1776126558189006","msg":"All operations failed","outTime":"1776126558190111"}

── ❌ ERROR / 🚨 ──
bot-1  | 2026-04-14 00:22:12 [ERROR] src.trading.executor: 시장가 주문 실패 (3/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE903635a011a4bdd5","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126132610"}],"inTime":"1776126132610127","msg":"All operations failed","outTime":"1776126132610940"}
bot-1  | 2026-04-14 00:22:12 [ERROR] src.trading.executor: 시장가 주문 최종 실패 → 시그널 포기
bot-1  | 2026-04-14 00:22:43 [ERROR] src.trading.executor: 시장가 주문 실패 (1/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDEc4855775c539c95b","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126163528"}],"inTime":"1776126163528011","msg":"All operations failed","outTime":"1776126163528865"}
bot-1  | 2026-04-14 00:22:45 [ERROR] src.trading.executor: 지정가 주문 실패 (1/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE823d574dad13de18","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126165231"}],"inTime":"1776126165231300","msg":"All operations failed","outTime":"1776126165232250"}
bot-1  | 2026-04-14 00:22:45 [ERROR] src.trading.executor: 시장가 주문 실패 (2/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE3e82410ff6301172","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126165583"}],"inTime":"1776126165583058","msg":"All operations failed","outTime":"1776126165583505"}
bot-1  | 2026-04-14 00:22:47 [ERROR] src.trading.executor: 지정가 주문 실패 (2/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE391fd0812a757d8c","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126167294"}],"inTime":"1776126167293679","msg":"All operations failed","outTime":"1776126167294803"}
bot-1  | 2026-04-14 00:22:47 [ERROR] src.trading.executor: 시장가 주문 실패 (3/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE8787eb5a310fbca6","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126167639"}],"inTime":"1776126167639299","msg":"All operations failed","outTime":"1776126167640643"}
bot-1  | 2026-04-14 00:22:47 [ERROR] src.trading.executor: 시장가 주문 최종 실패 → 시그널 포기
bot-1  | 2026-04-14 00:22:49 [ERROR] src.trading.executor: 지정가 주문 실패 (3/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE9c4c7ff0e431ffae","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126169345"}],"inTime":"1776126169344999","msg":"All operations failed","outTime":"1776126169345892"}
bot-1  | 2026-04-14 00:22:49 [ERROR] src.trading.executor: 지정가 주문 최종 실패 → 시그널 포기
bot-1  | 2026-04-14 00:23:18 [ERROR] src.trading.executor: 시장가 주문 실패 (1/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE799088b2f3b3491b","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126198343"}],"inTime":"1776126198343119","msg":"All operations failed","outTime":"1776126198344306"}
bot-1  | 2026-04-14 00:23:20 [ERROR] src.trading.executor: 시장가 주문 실패 (2/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE33f4d008396f0cca","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126200399"}],"inTime":"1776126200398373","msg":"All operations failed","outTime":"1776126200399700"}
bot-1  | 2026-04-14 00:23:22 [ERROR] src.trading.executor: 시장가 주문 실패 (3/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE4bc339f5cbb272b2","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126202455"}],"inTime":"1776126202454737","msg":"All operations failed","outTime":"1776126202455584"}
bot-1  | 2026-04-14 00:23:22 [ERROR] src.trading.executor: 시장가 주문 최종 실패 → 시그널 포기
bot-1  | 2026-04-14 00:23:43 [ERROR] src.trading.executor: 시장가 주문 실패 (1/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDEa6da70566e3fe40c","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126223016"}],"inTime":"1776126223016368","msg":"All operations failed","outTime":"1776126223017574"}
bot-1  | 2026-04-14 00:23:45 [ERROR] src.trading.executor: 시장가 주문 실패 (2/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE4a3423634e8416b0","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126225076"}],"inTime":"1776126225075736","msg":"All operations failed","outTime":"1776126225076924"}
bot-1  | 2026-04-14 00:23:47 [ERROR] src.trading.executor: 시장가 주문 실패 (3/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE0700d12a28b238cd","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126227139"}],"inTime":"1776126227139135","msg":"All operations failed","outTime":"1776126227140289"}
bot-1  | 2026-04-14 00:23:47 [ERROR] src.trading.executor: 시장가 주문 최종 실패 → 시그널 포기
bot-1  | 2026-04-14 00:23:49 [ERROR] src.trading.executor: 지정가 주문 실패 (1/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE1f97c3ce469dcb25","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126229933"}],"inTime":"1776126229932959","msg":"All operations failed","outTime":"1776126229933917"}
bot-1  | 2026-04-14 00:23:52 [ERROR] src.trading.executor: 지정가 주문 실패 (2/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE9ee1b4e5b0230e83","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126231998"}],"inTime":"1776126231998164","msg":"All operations failed","outTime":"1776126231999020"}
bot-1  | 2026-04-14 00:23:54 [ERROR] src.trading.executor: 지정가 주문 실패 (3/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE8f0c7f4b707cded4","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126234065"}],"inTime":"1776126234064799","msg":"All operations failed","outTime":"1776126234065260"}
bot-1  | 2026-04-14 00:23:54 [ERROR] src.trading.executor: 지정가 주문 최종 실패 → 시그널 포기
bot-1  | 2026-04-14 00:24:54 [ERROR] src.trading.executor: 지정가 주문 실패 (1/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE2fb02e47e7acee77","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126294867"}],"inTime":"1776126294866898","msg":"All operations failed","outTime":"1776126294867382"}
bot-1  | 2026-04-14 00:24:56 [ERROR] src.trading.executor: 지정가 주문 실패 (2/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDEf69fd64b53626056","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126296919"}],"inTime":"1776126296918839","msg":"All operations failed","outTime":"1776126296919771"}
bot-1  | 2026-04-14 00:24:58 [ERROR] src.trading.executor: 지정가 주문 실패 (3/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE43081da637fdf664","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126298973"}],"inTime":"1776126298973258","msg":"All operations failed","outTime":"1776126298974610"}
bot-1  | 2026-04-14 00:24:58 [ERROR] src.trading.executor: 지정가 주문 최종 실패 → 시그널 포기
bot-1  | 2026-04-14 00:25:38 [ERROR] src.trading.executor: 시장가 주문 실패 (1/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDEde53698570d6286d","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126338356"}],"inTime":"1776126338356238","msg":"All operations failed","outTime":"1776126338356657"}
bot-1  | 2026-04-14 00:25:40 [ERROR] src.trading.executor: 시장가 주문 실패 (2/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE6b9b60ca4b970087","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126340627"}],"inTime":"1776126340626790","msg":"All operations failed","outTime":"1776126340628098"}
bot-1  | 2026-04-14 00:25:42 [ERROR] src.trading.executor: 시장가 주문 실패 (3/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE3fd864730e37aabb","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126342693"}],"inTime":"1776126342693332","msg":"All operations failed","outTime":"1776126342694448"}
bot-1  | 2026-04-14 00:25:42 [ERROR] src.trading.executor: 시장가 주문 최종 실패 → 시그널 포기
bot-1  | 2026-04-14 00:25:53 [ERROR] src.trading.executor: 시장가 주문 실패 (1/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDEc0d62c127ca24afb","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126352978"}],"inTime":"1776126352978152","msg":"All operations failed","outTime":"1776126352979008"}
bot-1  | 2026-04-14 00:25:55 [ERROR] src.trading.executor: 시장가 주문 실패 (2/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDEa02e2c1b337d763f","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126355034"}],"inTime":"1776126355034521","msg":"All operations failed","outTime":"1776126355035358"}
bot-1  | 2026-04-14 00:25:57 [ERROR] src.trading.executor: 시장가 주문 실패 (3/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDEc1dcf5b226b1ab0d","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126357099"}],"inTime":"1776126357099345","msg":"All operations failed","outTime":"1776126357100234"}
bot-1  | 2026-04-14 00:25:57 [ERROR] src.trading.executor: 시장가 주문 최종 실패 → 시그널 포기
bot-1  | 2026-04-14 00:25:59 [ERROR] src.trading.executor: 지정가 주문 실패 (1/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDEda4b5ee19f985a51","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126359284"}],"inTime":"1776126359283991","msg":"All operations failed","outTime":"1776126359284424"}
bot-1  | 2026-04-14 00:26:01 [ERROR] src.trading.executor: 지정가 주문 실패 (2/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDEb9c40b75ff7fb9ae","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126361345"}],"inTime":"1776126361344934","msg":"All operations failed","outTime":"1776126361345828"}
bot-1  | 2026-04-14 00:26:03 [ERROR] src.trading.executor: 지정가 주문 실패 (3/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE80e3d695328f1dd9","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126363406"}],"inTime":"1776126363406241","msg":"All operations failed","outTime":"1776126363407412"}
bot-1  | 2026-04-14 00:26:03 [ERROR] src.trading.executor: 지정가 주문 최종 실패 → 시그널 포기
bot-1  | 2026-04-14 00:27:04 [ERROR] src.trading.executor: 지정가 주문 실패 (1/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDEf33dcbfcc7bd964d","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126424231"}],"inTime":"1776126424231601","msg":"All operations failed","outTime":"1776126424232052"}
bot-1  | 2026-04-14 00:27:06 [ERROR] src.trading.executor: 지정가 주문 실패 (2/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE7f146ec84493c995","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126426290"}],"inTime":"1776126426290327","msg":"All operations failed","outTime":"1776126426291474"}
bot-1  | 2026-04-14 00:27:08 [ERROR] src.trading.executor: 지정가 주문 실패 (3/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE55d30b9e02ec1c6b","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126428346"}],"inTime":"1776126428346318","msg":"All operations failed","outTime":"1776126428346753"}
bot-1  | 2026-04-14 00:27:08 [ERROR] src.trading.executor: 지정가 주문 최종 실패 → 시그널 포기
bot-1  | 2026-04-14 00:28:09 [ERROR] src.trading.executor: 지정가 주문 실패 (1/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE2d335f49cd1466f7","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126489154"}],"inTime":"1776126489153917","msg":"All operations failed","outTime":"1776126489154408"}
bot-1  | 2026-04-14 00:28:11 [ERROR] src.trading.executor: 지정가 주문 실패 (2/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDEaea1efd3d4115d26","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126491214"}],"inTime":"1776126491214568","msg":"All operations failed","outTime":"1776126491214989"}
bot-1  | 2026-04-14 00:28:13 [ERROR] src.trading.executor: 지정가 주문 실패 (3/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE53f246d3967da946","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126493274"}],"inTime":"1776126493273979","msg":"All operations failed","outTime":"1776126493274865"}
bot-1  | 2026-04-14 00:28:13 [ERROR] src.trading.executor: 지정가 주문 최종 실패 → 시그널 포기
bot-1  | 2026-04-14 00:29:14 [ERROR] src.trading.executor: 지정가 주문 실패 (1/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE8bd1f4be68e5bde9","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126554074"}],"inTime":"1776126554073565","msg":"All operations failed","outTime":"1776126554074989"}
bot-1  | 2026-04-14 00:29:16 [ERROR] src.trading.executor: 지정가 주문 실패 (2/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDEf42a3cf2c456b749","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126556129"}],"inTime":"1776126556129027","msg":"All operations failed","outTime":"1776126556130324"}
bot-1  | 2026-04-14 00:29:18 [ERROR] src.trading.executor: 지정가 주문 실패 (3/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDEe0f02d88702e6565","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126558189"}],"inTime":"1776126558189006","msg":"All operations failed","outTime":"1776126558190111"}
bot-1  | 2026-04-14 00:29:18 [ERROR] src.trading.executor: 지정가 주문 최종 실패 → 시그널 포기

── ⚠️ WARNING ──
(없음)

── 📉 진입 거부 사유 통계 ──
      6 기대수익 부족 

── 💰 마지막 잔고/포지션 ──
bot-1  | 2026-04-14 00:28:13 [ERROR] src.trading.executor: 지정가 주문 실패 (3/3): okx {"code":"1","data":[{"clOrdId":"6b9ad766b55dBCDE53f246d3967da946","ordId":"","sCode":"51008","sMsg":"Order failed. Your available USDT balance is insufficient, and your available margin (in USD) is too low for borrowing. ","subCode":"1000","tag":"6b9ad766b55dBCDE","ts":"1776126493274"}],"inTime":"1776126493273979","msg":"All operations failed","outTime":"1776126493274865"}
bot-1  | 2026-04-14 00:29:13 [INFO] CryptoAnalyzer: [SWING-SIZING] balance $244.49 × 90% = margin $220.04 | 10x | SL $890.7 (1.200% 가격 = 12.0% 마진 손실) | TP1 $1484.6 (20.0% 마진 익절)
